TransactionID,Date,CustomerID,ProductID,StoreID,Quantity,Discount,PaymentMethod,TotalAmount
T04035,2025-06-16,C138,P036,S001,1,0.1,Bank Transfer,1351.31
T04036,2025-03-11,C167,P046,S005,1,0.0,Cash,1165.37
T04037,2024-04-14,C039,P017,S004,2,0.05,Cash,2367.61
T04038,2024-11-07,C080,P046,S002,3,0.15,Credit Card,2971.69
T04039,2023-09-22,C031,P043,S004,1,0.1,Credit Card,507.98
T04040,2024-02-20,C147,P016,S001,2,0.15,Cash,3159.88
T04041,2025-01-21,C127,P027,S002,1,0.05,Cash,1208.62
T04042,2025-01-13,C051,P014,S004,5,0.1,Bank Transfer,6042.38
T04043,2023-12-04,C182,P020,S002,5,0.15,Credit Card,1376.66
T04044,2024-02-10,C185,P030,S001,5,0.05,Mobile Money,138.89
T04045,2024-07-06,C064,P030,S003,2,0.1,Bank Transfer,52.63
T04046,2024-10-30,C169,P040,S002,2,0.05,Credit Card,3316.66
T04047,2025-01-10,C039,P030,S004,2,0.05,Credit Card,55.56
T04048,2025-07-06,C001,P004,S003,3,0.15,Credit Card,4727.11
T04049,2025-07-05,C091,P001,S002,2,0.05,Mobile Money,3180.01
T04050,2024-05-20,C110,P049,S001,5,0.1,Cash,1747.17
T04051,2025-04-06,C121,P013,S004,1,0.0,Mobile Money,1134.8
T04052,2025-02-14,C012,P023,S005,2,0.15,Mobile Money,3193.4
T04053,2025-07-13,C031,P036,S005,2,0.05,Mobile Money,2852.77
T04054,2024-09-16,C010,P037,S001,1,0.15,Cash,1659.75
T04055,2024-10-02,C040,P017,S004,1,0.1,Credit Card,1121.5
T04056,2024-10-28,C143,P014,S005,2,0.0,Mobile Money,2685.5
T04057,2025-04-03,C171,P002,S004,3,0.1,Mobile Money,2210.65
T04058,2024-04-05,C123,P001,S002,3,0.15,Bank Transfer,4267.91
T04059,2024-09-03,C034,P014,S002,2,0.05,Credit Card,2551.22
T04060,2024-07-18,C037,P027,S002,5,0.0,Cash,6361.15
T04061,2024-06-21,C194,P034,S005,3,0.1,Credit Card,1155.74
T04062,2024-12-31,C089,P005,S005,5,0.05,Credit Card,6632.04
T04063,2024-12-22,C046,P015,S003,4,0.0,Mobile Money,1081.8
T04064,2023-09-18,C047,P019,S005,3,0.05,Bank Transfer,5024.32
T04065,2023-12-05,C168,P014,S001,4,0.05,Mobile Money,5102.45
T04066,2024-01-04,C063,P011,S001,1,0.0,Bank Transfer,248.57
T04067,2025-02-16,C102,P040,S004,3,0.0,Credit Card,5236.83
T04068,2024-06-06,C002,P006,S004,3,0.05,Bank Transfer,906.44
T04069,2025-02-03,C198,P035,S001,5,0.1,Credit Card,7030.94
T04070,2023-11-08,C004,P037,S001,2,0.15,Credit Card,3319.5
T04071,2023-09-30,C103,P039,S001,5,0.1,Mobile Money,2434.23
T04072,2024-01-27,C059,P040,S005,4,0.1,Mobile Money,6284.2
T04073,2024-01-30,C017,P042,S003,3,0.15,Cash,1156.73
T04074,2023-12-09,C093,P023,S003,3,0.0,Credit Card,5635.41
T04075,2025-05-05,C161,P021,S001,3,0.0,Mobile Money,3681.72
T04076,2024-05-12,C185,P023,S003,1,0.0,Bank Transfer,1878.47
T04077,2025-08-05,C085,P028,S004,3,0.0,Cash,2021.34
T04078,2024-10-29,C148,P006,S004,5,0.05,Bank Transfer,1510.74
T04079,2025-08-24,C116,P016,S005,4,0.1,Credit Card,6691.5
T04080,2024-09-08,C016,P018,S004,1,0.05,Cash,1025.9
T04081,2025-04-10,C065,P022,S002,4,0.05,Cash,97.17
T04082,2024-04-18,C019,P015,S005,4,0.0,Credit Card,1081.8
T04083,2024-02-08,C187,P007,S001,2,0.1,Cash,2653.42
T04084,2023-11-05,C052,P031,S005,2,0.15,Mobile Money,1862.72
T04085,2025-08-24,C119,P014,S005,5,0.15,Mobile Money,5706.69
T04086,2024-11-08,C010,P040,S005,5,0.15,Credit Card,7418.84
T04087,2024-04-26,C019,P047,S002,4,0.15,Mobile Money,4070.41
T04088,2025-05-12,C060,P048,S001,5,0.05,Credit Card,5777.71
T04089,2024-04-01,C113,P049,S004,1,0.15,Bank Transfer,330.02
T04090,2024-04-20,C179,P012,S005,5,0.15,Mobile Money,5070.63
T04091,2025-04-04,C091,P034,S002,2,0.1,Credit Card,770.49
T04092,2024-02-07,C030,P029,S005,1,0.15,Bank Transfer,1262.29
T04093,2023-09-29,C080,P010,S002,1,0.1,Credit Card,1074.71
T04094,2023-09-26,C060,P028,S001,2,0.0,Credit Card,1347.56
T04095,2024-11-22,C031,P030,S005,1,0.1,Cash,26.32
T04096,2023-11-25,C199,P013,S003,4,0.15,Bank Transfer,3858.32
T04097,2025-08-21,C073,P038,S005,4,0.1,Mobile Money,1320.95
T04098,2025-01-12,C002,P028,S001,1,0.05,Mobile Money,640.09
T04099,2025-04-26,C144,P026,S004,4,0.1,Bank Transfer,3656.74
T04100,2024-03-21,C140,P043,S004,4,0.15,Bank Transfer,1919.03
T04101,2025-06-18,C147,P043,S004,5,0.15,Bank Transfer,2398.78
T04102,2025-08-25,C023,P019,S004,2,0.15,Bank Transfer,2996.96
T04103,2024-01-26,C110,P036,S001,3,0.1,Cash,4053.94
T04104,2023-12-15,C006,P014,S004,2,0.1,Bank Transfer,2416.95
T04105,2024-01-26,C179,P022,S002,4,0.05,Cash,97.17
T04106,2025-03-27,C151,P001,S004,3,0.15,Credit Card,4267.91
T04107,2024-05-04,C119,P022,S004,1,0.0,Bank Transfer,25.57
T04108,2024-03-09,C036,P004,S005,4,0.05,Bank Transfer,7044.33
T04109,2025-05-15,C053,P045,S001,3,0.15,Cash,4791.65
T04110,2025-01-13,C046,P024,S003,3,0.0,Credit Card,4462.23
T04111,2023-11-03,C136,P031,S002,4,0.15,Credit Card,3725.45
T04112,2025-05-11,C110,P016,S003,2,0.0,Bank Transfer,3717.5
T04113,2023-12-28,C158,P008,S003,5,0.1,Mobile Money,494.01
T04114,2025-04-17,C090,P001,S003,4,0.15,Credit Card,5690.55
T04115,2024-12-19,C077,P015,S003,3,0.1,Credit Card,730.21
T04116,2023-09-17,C079,P017,S003,1,0.1,Cash,1121.5
T04117,2025-08-14,C102,P038,S005,5,0.05,Credit Card,1742.92
T04118,2023-12-28,C181,P031,S003,3,0.15,Bank Transfer,2794.09
T04119,2025-06-01,C058,P001,S005,3,0.15,Bank Transfer,4267.91
T04120,2023-12-08,C005,P034,S005,5,0.05,Credit Card,2033.24
T04121,2025-01-04,C058,P018,S001,5,0.1,Mobile Money,4859.51
T04122,2025-03-24,C033,P027,S005,4,0.05,Bank Transfer,4834.47
T04123,2024-11-07,C026,P049,S002,2,0.0,Cash,776.52
T04124,2024-04-15,C195,P033,S005,4,0.05,Cash,6836.09
T04125,2025-07-08,C177,P009,S002,1,0.15,Cash,104.71
T04126,2024-05-31,C123,P027,S003,3,0.1,Credit Card,3435.02
T04127,2025-02-22,C074,P015,S004,3,0.1,Mobile Money,730.21
T04128,2024-04-13,C150,P004,S002,2,0.0,Credit Card,3707.54
T04129,2024-11-16,C003,P026,S001,3,0.1,Mobile Money,2742.55
T04130,2024-12-28,C078,P014,S004,1,0.05,Credit Card,1275.61
T04131,2023-10-01,C146,P042,S001,1,0.05,Bank Transfer,430.94
T04132,2025-01-18,C028,P029,S002,1,0.05,Mobile Money,1410.8
T04133,2024-05-29,C086,P033,S004,3,0.15,Credit Card,4587.37
T04134,2024-11-29,C085,P006,S005,3,0.15,Cash,811.03
T04135,2023-12-16,C143,P010,S004,1,0.05,Cash,1134.41
T04136,2023-10-16,C067,P044,S003,5,0.1,Credit Card,5789.48
T04137,2025-06-03,C067,P039,S003,4,0.15,Credit Card,1839.2
T04138,2024-09-13,C022,P030,S001,2,0.1,Cash,52.63
T04139,2023-12-19,C053,P015,S003,2,0.05,Mobile Money,513.85
T04140,2024-06-24,C041,P013,S002,1,0.05,Credit Card,1078.06
T04141,2025-05-15,C080,P010,S004,3,0.05,Bank Transfer,3403.24
T04142,2025-04-18,C105,P024,S002,1,0.0,Bank Transfer,1487.41
T04143,2023-12-24,C060,P008,S004,5,0.15,Mobile Money,466.56
T04144,2024-02-10,C139,P023,S001,1,0.1,Credit Card,1690.62
T04145,2023-10-07,C146,P024,S003,4,0.0,Credit Card,5949.64
T04146,2023-12-07,C168,P035,S001,4,0.15,Bank Transfer,5312.26
T04147,2023-12-04,C017,P012,S004,3,0.05,Cash,3400.31
T04148,2025-04-13,C078,P033,S002,3,0.0,Credit Card,5396.91
T04149,2024-02-03,C059,P001,S005,3,0.0,Credit Card,5021.07
T04150,2024-12-20,C042,P007,S005,5,0.1,Mobile Money,6633.54
T04151,2023-10-03,C101,P001,S003,2,0.15,Bank Transfer,2845.27
T04152,2024-12-24,C187,P011,S002,2,0.05,Credit Card,472.28
T04153,2025-07-05,C134,P046,S002,5,0.05,Cash,5535.51
T04154,2024-04-22,C035,P048,S001,2,0.1,Mobile Money,2189.45
T04155,2025-06-09,C147,P048,S001,2,0.05,Cash,2311.08
T04156,2025-03-06,C059,P039,S001,2,0.05,Bank Transfer,1027.79
T04157,2023-12-26,C105,P010,S004,4,0.0,Cash,4776.48
T04158,2024-03-03,C172,P042,S004,4,0.1,Cash,1633.03
T04159,2025-08-19,C113,P045,S004,2,0.15,Bank Transfer,3194.44
T04160,2023-10-20,C193,P002,S003,2,0.0,Credit Card,1637.52
T04161,2024-09-22,C072,P037,S003,2,0.0,Cash,3905.3
T04162,2025-04-27,C045,P009,S002,5,0.1,Mobile Money,554.36
T04163,2024-03-06,C044,P005,S002,1,0.05,Bank Transfer,1326.41
T04164,2025-07-09,C184,P046,S002,1,0.05,Bank Transfer,1107.1
T04165,2024-10-16,C118,P048,S001,5,0.0,Cash,6081.8
T04166,2024-05-23,C117,P010,S002,2,0.05,Bank Transfer,2268.83
T04167,2025-01-20,C014,P037,S003,1,0.15,Mobile Money,1659.75
T04168,2023-09-22,C067,P043,S005,4,0.0,Mobile Money,2257.68
T04169,2025-05-08,C165,P049,S004,3,0.1,Mobile Money,1048.3
T04170,2025-06-09,C028,P033,S005,5,0.05,Bank Transfer,8545.11
T04171,2023-11-20,C013,P004,S004,3,0.05,Mobile Money,5283.24
T04172,2024-02-20,C040,P022,S004,2,0.1,Cash,46.03
T04173,2024-01-03,C047,P035,S002,3,0.0,Bank Transfer,4687.29
T04174,2025-06-26,C099,P002,S004,5,0.1,Bank Transfer,3684.42
T04175,2025-05-07,C130,P043,S002,2,0.15,Credit Card,959.51
T04176,2024-09-09,C161,P027,S002,4,0.0,Credit Card,5088.92
T04177,2023-09-16,C026,P009,S002,1,0.0,Cash,123.19
T04178,2024-03-24,C031,P024,S005,4,0.0,Credit Card,5949.64
T04179,2025-08-26,C179,P037,S003,5,0.15,Cash,8298.76
T04180,2025-07-27,C172,P031,S001,4,0.0,Mobile Money,4382.88
T04181,2025-01-23,C075,P021,S001,2,0.05,Bank Transfer,2331.76
T04182,2025-04-21,C027,P039,S005,5,0.1,Bank Transfer,2434.23
T04183,2024-06-12,C046,P005,S005,3,0.0,Mobile Money,4188.66
T04184,2023-11-25,C027,P008,S002,2,0.05,Mobile Money,208.58
T04185,2024-04-13,C100,P043,S003,2,0.05,Mobile Money,1072.4
T04186,2023-12-26,C047,P033,S002,1,0.1,Bank Transfer,1619.07
T04187,2024-05-31,C039,P047,S002,1,0.15,Credit Card,1017.6
T04188,2024-05-18,C097,P024,S003,3,0.15,Credit Card,3792.9
T04189,2025-07-15,C050,P037,S001,5,0.05,Credit Card,9275.09
T04190,2024-10-11,C075,P005,S003,3,0.15,Cash,3560.36
T04191,2024-03-04,C079,P037,S005,5,0.15,Bank Transfer,8298.76
T04192,2025-08-15,C004,P039,S003,4,0.0,Credit Card,2163.76
T04193,2023-09-15,C003,P006,S003,5,0.15,Bank Transfer,1351.71
T04194,2025-03-06,C019,P013,S005,3,0.05,Mobile Money,3234.18
T04195,2024-05-06,C128,P041,S003,5,0.05,Mobile Money,7766.3
T04196,2024-04-19,C110,P024,S002,2,0.1,Mobile Money,2677.34
T04197,2025-08-06,C060,P040,S003,2,0.15,Mobile Money,2967.54
T04198,2024-09-18,C122,P020,S003,2,0.05,Bank Transfer,615.45
T04199,2025-08-18,C146,P004,S002,1,0.15,Cash,1575.7
T04200,2024-07-10,C103,P019,S003,5,0.0,Credit Card,8814.6
T04201,2023-11-08,C155,P032,S002,1,0.1,Credit Card,274.24
T04202,2025-06-27,C039,P008,S005,3,0.0,Cash,329.34
T04203,2024-10-13,C083,P041,S004,2,0.0,Credit Card,3270.02
T04204,2024-07-22,C152,P048,S003,3,0.15,Credit Card,3101.72
T04205,2024-05-29,C112,P042,S002,4,0.05,Mobile Money,1723.76
T04206,2024-10-02,C045,P004,S005,3,0.05,Cash,5283.24
T04207,2024-12-05,C111,P044,S004,1,0.1,Bank Transfer,1157.9
T04208,2024-10-05,C160,P028,S005,1,0.1,Cash,606.4
T04209,2025-02-12,C050,P047,S002,1,0.05,Cash,1137.32
T04210,2025-09-09,C012,P036,S003,5,0.05,Credit Card,7131.94
T04211,2025-03-05,C017,P013,S001,2,0.05,Cash,2156.12
T04212,2024-12-19,C045,P023,S001,3,0.1,Cash,5071.87
T04213,2024-03-12,C183,P030,S003,5,0.05,Mobile Money,138.89
T04214,2025-04-29,C140,P033,S004,5,0.15,Mobile Money,7645.62
T04215,2025-04-13,C077,P046,S001,1,0.0,Bank Transfer,1165.37
T04216,2024-05-06,C068,P002,S005,5,0.0,Mobile Money,4093.8
T04217,2024-12-04,C080,P002,S003,2,0.0,Cash,1637.52
T04218,2023-11-29,C100,P050,S002,5,0.15,Mobile Money,4439.72
T04219,2024-11-19,C164,P024,S005,4,0.05,Bank Transfer,5652.16
T04220,2023-12-03,C134,P024,S003,4,0.15,Bank Transfer,5057.19
T04221,2024-04-19,C103,P044,S003,1,0.15,Credit Card,1093.57
T04222,2024-09-30,C056,P018,S003,2,0.0,Credit Card,2159.78
T04223,2023-12-23,C184,P027,S004,2,0.05,Cash,2417.24
T04224,2025-01-24,C050,P017,S002,1,0.1,Cash,1121.5
T04225,2024-03-30,C012,P003,S003,2,0.1,Credit Card,607.73
T04226,2024-12-30,C029,P041,S003,4,0.0,Cash,6540.04
T04227,2024-11-13,C121,P002,S005,4,0.05,Mobile Money,3111.29
T04228,2024-06-27,C151,P048,S005,5,0.1,Cash,5473.62
T04229,2023-12-04,C167,P019,S002,5,0.05,Cash,8373.87
T04230,2023-10-13,C189,P041,S005,1,0.0,Credit Card,1635.01
T04231,2024-11-22,C111,P009,S004,4,0.0,Credit Card,492.76
T04232,2025-03-15,C181,P031,S001,1,0.0,Bank Transfer,1095.72
T04233,2025-02-14,C051,P033,S002,5,0.1,Credit Card,8095.37
T04234,2024-05-08,C140,P044,S004,2,0.0,Cash,2573.1
T04235,2025-07-09,C083,P028,S001,3,0.05,Bank Transfer,1920.27
T04236,2025-01-27,C063,P022,S005,2,0.0,Bank Transfer,51.14
T04237,2023-10-14,C142,P014,S002,4,0.05,Cash,5102.45
T04238,2024-01-12,C016,P003,S004,4,0.15,Credit Card,1147.94
T04239,2025-03-05,C118,P037,S004,2,0.05,Credit Card,3710.04
T04240,2025-09-08,C143,P027,S002,5,0.15,Credit Card,5406.98
T04241,2024-12-30,C055,P012,S004,4,0.0,Bank Transfer,4772.36
T04242,2024-11-08,C163,P021,S001,5,0.15,Credit Card,5215.77
T04243,2024-02-10,C102,P016,S004,1,0.05,Mobile Money,1765.81
T04244,2024-01-29,C142,P031,S003,1,0.0,Cash,1095.72
T04245,2024-12-05,C049,P020,S002,5,0.05,Credit Card,1538.62
T04246,2025-04-17,C058,P008,S005,2,0.0,Credit Card,219.56
T04247,2024-12-15,C090,P017,S002,4,0.0,Mobile Money,4984.44
T04248,2024-12-05,C084,P041,S001,4,0.15,Mobile Money,5559.03
T04249,2025-02-04,C099,P040,S001,1,0.15,Bank Transfer,1483.77
T04250,2025-06-05,C149,P032,S002,1,0.0,Bank Transfer,304.71
T04251,2024-11-20,C064,P037,S001,5,0.05,Mobile Money,9275.09
T04252,2023-11-22,C156,P041,S004,4,0.0,Mobile Money,6540.04
T04253,2025-03-12,C129,P018,S001,3,0.15,Credit Card,2753.72
T04254,2024-04-03,C139,P012,S003,3,0.15,Credit Card,3042.38
T04255,2025-01-25,C189,P043,S001,2,0.15,Mobile Money,959.51
T04256,2025-06-30,C095,P009,S004,5,0.15,Credit Card,523.56
T04257,2024-10-24,C157,P047,S003,5,0.0,Credit Card,5985.9
T04258,2024-08-13,C083,P008,S004,2,0.1,Credit Card,197.6
T04259,2024-07-13,C088,P021,S003,2,0.1,Mobile Money,2209.03
T04260,2024-07-06,C161,P026,S001,4,0.1,Credit Card,3656.74
T04261,2025-05-10,C149,P016,S005,1,0.15,Bank Transfer,1579.94
T04262,2024-11-01,C161,P020,S004,2,0.15,Mobile Money,550.66
T04263,2023-10-07,C152,P028,S003,1,0.15,Mobile Money,572.71
T04264,2024-09-13,C125,P041,S001,5,0.0,Mobile Money,8175.05
T04265,2024-08-04,C079,P004,S004,3,0.1,Bank Transfer,5005.18
T04266,2025-03-02,C104,P046,S003,1,0.05,Bank Transfer,1107.1
T04267,2023-09-27,C029,P037,S004,4,0.05,Bank Transfer,7420.07
T04268,2023-09-20,C118,P005,S005,3,0.05,Mobile Money,3979.23
T04269,2024-11-03,C188,P043,S005,5,0.0,Mobile Money,2822.1
T04270,2024-05-23,C075,P038,S005,5,0.0,Bank Transfer,1834.65
T04271,2025-02-03,C075,P026,S003,1,0.05,Mobile Money,964.97
T04272,2024-08-22,C003,P010,S003,2,0.0,Cash,2388.24
T04273,2024-10-29,C042,P010,S004,2,0.15,Cash,2030.0
T04274,2024-03-29,C102,P012,S004,3,0.0,Cash,3579.27
T04275,2024-10-30,C140,P027,S002,3,0.1,Bank Transfer,3435.02
T04276,2024-04-22,C134,P033,S001,2,0.0,Credit Card,3597.94
T04277,2024-12-27,C171,P003,S001,3,0.15,Bank Transfer,860.96
T04278,2023-10-15,C171,P022,S005,5,0.05,Mobile Money,121.46
T04279,2024-12-02,C068,P039,S001,5,0.1,Mobile Money,2434.23
T04280,2025-05-19,C061,P033,S001,2,0.15,Bank Transfer,3058.25
T04281,2025-07-25,C004,P041,S001,1,0.05,Cash,1553.26
T04282,2025-04-08,C174,P047,S003,4,0.15,Cash,4070.41
T04283,2024-02-17,C152,P048,S005,3,0.05,Cash,3466.63
T04284,2025-01-06,C092,P035,S004,3,0.0,Bank Transfer,4687.29
T04285,2025-08-15,C197,P027,S005,2,0.15,Bank Transfer,2162.79
T04286,2023-10-22,C111,P042,S004,5,0.0,Mobile Money,2268.1
T04287,2025-05-30,C185,P028,S001,1,0.15,Credit Card,572.71
T04288,2024-09-09,C107,P015,S001,1,0.0,Credit Card,270.45
T04289,2023-10-15,C110,P020,S003,1,0.0,Credit Card,323.92
T04290,2024-01-07,C070,P033,S003,3,0.1,Credit Card,4857.22
T04291,2024-09-06,C154,P029,S005,1,0.15,Mobile Money,1262.29
T04292,2024-10-26,C071,P039,S003,4,0.15,Bank Transfer,1839.2
T04293,2025-03-13,C043,P021,S003,1,0.15,Credit Card,1043.15
T04294,2024-05-12,C200,P041,S002,1,0.1,Bank Transfer,1471.51
T04295,2025-03-24,C157,P012,S005,4,0.15,Credit Card,4056.51
T04296,2025-07-06,C081,P026,S004,2,0.05,Credit Card,1929.94
T04297,2023-12-02,C032,P020,S005,1,0.1,Credit Card,291.53
T04298,2025-04-26,C056,P033,S003,4,0.0,Bank Transfer,7195.88
T04299,2023-11-10,C128,P042,S003,4,0.15,Bank Transfer,1542.31
T04300,2023-09-22,C139,P005,S003,3,0.1,Credit Card,3769.79
T04301,2024-02-25,C154,P036,S004,3,0.05,Cash,4279.16
T04302,2024-04-01,C060,P036,S005,2,0.1,Cash,2702.63
T04303,2025-06-01,C126,P001,S001,2,0.1,Bank Transfer,3012.64
T04304,2024-09-13,C187,P012,S003,2,0.0,Credit Card,2386.18
T04305,2024-07-15,C180,P002,S005,1,0.0,Credit Card,818.76
T04306,2025-07-05,C101,P004,S002,2,0.0,Cash,3707.54
T04307,2024-09-05,C184,P012,S004,2,0.05,Mobile Money,2266.87
T04308,2024-05-29,C127,P005,S002,4,0.1,Credit Card,5026.39
T04309,2025-01-06,C159,P013,S003,5,0.1,Bank Transfer,5106.6
T04310,2024-06-22,C142,P046,S003,2,0.05,Bank Transfer,2214.2
T04311,2025-07-05,C044,P041,S003,2,0.1,Cash,2943.02
T04312,2024-12-22,C104,P019,S001,5,0.1,Mobile Money,7933.14
T04313,2024-04-26,C095,P026,S005,1,0.15,Cash,863.4
T04314,2024-01-04,C015,P008,S003,1,0.0,Bank Transfer,109.78
T04315,2023-12-19,C079,P029,S005,1,0.1,Mobile Money,1336.54
T04316,2023-10-29,C117,P040,S003,3,0.15,Credit Card,4451.31
T04317,2024-03-28,C196,P008,S003,2,0.1,Credit Card,197.6
T04318,2023-10-01,C077,P048,S004,5,0.1,Cash,5473.62
T04319,2024-12-10,C119,P035,S001,3,0.1,Mobile Money,4218.56
T04320,2024-06-01,C052,P010,S003,3,0.05,Cash,3403.24
T04321,2024-12-02,C086,P032,S002,4,0.0,Credit Card,1218.84
T04322,2023-10-18,C050,P045,S001,5,0.05,Mobile Money,8925.63
T04323,2025-03-16,C022,P035,S001,2,0.05,Credit Card,2968.62
T04324,2024-01-20,C110,P045,S001,5,0.15,Credit Card,7986.09
T04325,2023-12-20,C143,P028,S001,3,0.05,Mobile Money,1920.27
T04326,2024-01-11,C140,P006,S004,2,0.0,Bank Transfer,636.1
T04327,2023-09-18,C143,P008,S004,2,0.1,Cash,197.6
T04328,2024-07-22,C081,P039,S002,1,0.15,Bank Transfer,459.8
T04329,2024-05-05,C105,P004,S003,2,0.1,Credit Card,3336.79
T04330,2024-12-02,C124,P047,S005,1,0.0,Cash,1197.18
T04331,2024-08-14,C092,P016,S004,4,0.05,Bank Transfer,7063.25
T04332,2024-11-22,C072,P019,S004,4,0.0,Mobile Money,7051.68
T04333,2024-07-04,C114,P012,S004,2,0.15,Cash,2028.25
T04334,2024-03-11,C080,P010,S002,2,0.15,Credit Card,2030.0
T04335,2025-05-27,C151,P041,S005,5,0.1,Mobile Money,7357.54
T04336,2025-08-29,C162,P024,S004,3,0.1,Cash,4016.01
T04337,2024-02-16,C157,P044,S005,5,0.0,Cash,6432.75
T04338,2024-05-25,C029,P008,S001,5,0.1,Mobile Money,494.01
T04339,2024-11-04,C059,P018,S005,1,0.05,Bank Transfer,1025.9
T04340,2024-12-29,C042,P048,S001,1,0.15,Bank Transfer,1033.91
T04341,2024-05-01,C074,P007,S002,3,0.15,Bank Transfer,3759.01
T04342,2024-11-02,C189,P012,S005,5,0.1,Mobile Money,5368.9
T04343,2024-07-27,C150,P012,S003,4,0.05,Bank Transfer,4533.74
T04344,2025-04-01,C199,P003,S004,3,0.1,Credit Card,911.6
T04345,2024-05-12,C133,P045,S001,5,0.0,Credit Card,9395.4
T04346,2025-04-09,C037,P006,S001,4,0.15,Cash,1081.37
T04347,2025-02-08,C036,P019,S003,5,0.05,Mobile Money,8373.87
T04348,2024-04-01,C021,P025,S004,1,0.1,Bank Transfer,386.24
T04349,2023-10-24,C068,P018,S003,1,0.1,Credit Card,971.9
T04350,2023-09-17,C109,P044,S004,2,0.15,Cash,2187.13
T04351,2025-06-28,C022,P013,S002,2,0.0,Credit Card,2269.6
T04352,2024-05-05,C136,P003,S005,3,0.15,Cash,860.96
T04353,2023-11-19,C199,P034,S001,5,0.05,Mobile Money,2033.24
T04354,2024-10-22,C138,P020,S001,3,0.1,Cash,874.58
T04355,2023-12-21,C006,P018,S005,5,0.05,Cash,5129.48
T04356,2024-11-20,C114,P021,S004,5,0.0,Bank Transfer,6136.2
T04357,2024-07-12,C081,P034,S002,5,0.15,Mobile Money,1819.21
T04358,2025-07-06,C150,P017,S002,2,0.1,Cash,2243.0
T04359,2024-12-04,C161,P034,S003,5,0.0,Mobile Money,2140.25
T04360,2023-11-20,C192,P027,S001,3,0.05,Credit Card,3625.86
T04361,2025-05-13,C173,P049,S004,1,0.0,Cash,388.26
T04362,2024-04-22,C148,P026,S002,5,0.0,Cash,5078.8
T04363,2024-11-13,C064,P015,S005,2,0.15,Bank Transfer,459.76
T04364,2024-08-26,C035,P040,S003,3,0.0,Credit Card,5236.83
T04365,2024-12-09,C186,P035,S004,1,0.0,Bank Transfer,1562.43
T04366,2024-11-09,C137,P008,S001,5,0.0,Cash,548.9
T04367,2024-12-17,C073,P045,S003,1,0.05,Bank Transfer,1785.13
T04368,2025-09-02,C055,P027,S004,2,0.15,Cash,2162.79
T04369,2024-05-17,C088,P047,S005,4,0.05,Mobile Money,4549.28
T04370,2025-03-14,C194,P019,S004,2,0.15,Cash,2996.96
T04371,2024-09-13,C056,P050,S003,5,0.15,Credit Card,4439.72
T04372,2024-06-05,C054,P008,S003,2,0.0,Cash,219.56
T04373,2023-12-03,C161,P013,S003,5,0.1,Mobile Money,5106.6
T04374,2024-08-13,C024,P037,S003,3,0.15,Credit Card,4979.26
T04375,2025-08-10,C023,P034,S003,4,0.15,Credit Card,1455.37
T04376,2025-06-19,C150,P023,S004,5,0.05,Bank Transfer,8922.73
T04377,2024-12-25,C089,P042,S001,1,0.15,Bank Transfer,385.58
T04378,2024-08-17,C064,P048,S004,5,0.0,Credit Card,6081.8
T04379,2025-01-05,C131,P030,S002,4,0.15,Credit Card,99.42
T04380,2024-09-11,C117,P017,S001,2,0.15,Mobile Money,2118.39
T04381,2024-06-15,C105,P012,S001,3,0.05,Bank Transfer,3400.31
T04382,2023-10-01,C046,P039,S005,1,0.15,Bank Transfer,459.8
T04383,2023-10-21,C066,P033,S001,4,0.0,Cash,7195.88
T04384,2025-02-23,C027,P013,S005,4,0.1,Credit Card,4085.28
T04385,2024-04-30,C086,P040,S005,3,0.15,Bank Transfer,4451.31
T04386,2024-09-06,C011,P043,S003,1,0.0,Credit Card,564.42
T04387,2024-07-13,C172,P002,S005,5,0.0,Credit Card,4093.8
T04388,2025-02-17,C126,P028,S002,1,0.1,Credit Card,606.4
T04389,2023-12-11,C125,P012,S004,2,0.15,Credit Card,2028.25
T04390,2024-10-18,C131,P006,S001,3,0.1,Bank Transfer,858.74
T04391,2024-04-05,C117,P015,S001,5,0.05,Bank Transfer,1284.64
T04392,2025-06-25,C055,P034,S001,5,0.15,Cash,1819.21
T04393,2023-10-28,C108,P009,S004,4,0.1,Cash,443.48
T04394,2024-06-11,C146,P035,S002,2,0.1,Mobile Money,2812.37
T04395,2024-09-28,C196,P030,S003,3,0.1,Cash,78.95
T04396,2025-08-08,C181,P034,S002,3,0.15,Credit Card,1091.53
T04397,2025-02-28,C126,P022,S001,4,0.1,Credit Card,92.05
T04398,2025-08-29,C006,P011,S004,5,0.0,Cash,1242.85
T04399,2025-02-07,C194,P013,S004,3,0.0,Credit Card,3404.4
T04400,2025-06-15,C079,P047,S002,5,0.0,Mobile Money,5985.9
T04401,2025-02-25,C053,P045,S005,4,0.15,Bank Transfer,6388.87
T04402,2024-11-09,C132,P016,S002,2,0.05,Mobile Money,3531.62
T04403,2025-04-26,C073,P027,S004,4,0.0,Bank Transfer,5088.92
T04404,2024-02-20,C025,P033,S002,1,0.0,Cash,1798.97
T04405,2023-10-18,C090,P002,S002,5,0.15,Cash,3479.73
T04406,2024-10-06,C048,P008,S005,2,0.15,Credit Card,186.63
T04407,2024-10-24,C090,P009,S003,2,0.0,Bank Transfer,246.38
T04408,2025-06-22,C018,P017,S002,2,0.0,Cash,2492.22
T04409,2024-12-26,C186,P018,S003,4,0.15,Credit Card,3671.63
T04410,2024-10-05,C002,P029,S003,3,0.0,Cash,4455.15
